actor,region,dmu,source_sheet,source_row,land_area_m2,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice_kg,supporting_equipment_cost_idr,nilaiberashasilgiling,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation_pct,precipitation_quality_pct,value_of_rice_purchase_idr,total_cost,output_value,operational_cost,quantity_proxy,precipitation_stress_raw,actor_role,margin,rc_ratio,cost_revenue_ratio,margin_ratio,operational_burden_ratio,cost_per_quantity_proxy,output_per_quantity_proxy,negative_margin_flag,below_break_even_flag
Rice Miller,Subang,20,Rice Miller Data,85,,,14380151.94681864,,,,,,4.0,100000000.0,10000.0,500000.0,96763298.62889001,6000000.0,,,,,,,,114880151.94681863,102763298.62889001,14880151.94681864,10000.0,,processing capacity,-12116853.317928627,0.8945261377828098,1.117910318952356,-0.11791031895235599,0.1448002559800602,11488.015194681864,10276.329862889,1,1
Rice Miller,Subang,21,Rice Miller Data,86,,,21570227.92022796,,,,,,3.0,100800000.0,10000.0,4000000.0,94000000.0,12000000.0,,,,,,,,126370227.92022796,106000000.0,25570227.92022796,10000.0,,processing capacity,-20370227.92022796,0.838805165936024,1.1921719615115844,-0.19217196151158453,0.24122856528516942,12637.022792022795,10600.0,1,1
Rice Miller,Tasikmalaya,1,Rice Miller Data,90,,,3595037.98670466,,,,,,1.0,600000000.0,60000.0,1599538.46153846,600000000.0,62400000.0,,,,,,,,605194576.4482431,662400000.0,5194576.448243121,60000.0,,processing capacity,57205423.55175686,1.094524018849414,0.9136391552660675,0.08636084473393246,0.007842053816792151,10086.576274137386,11040.0,0,0
Rice Miller,Tasikmalaya,2,Rice Miller Data,91,,,1797518.99335233,,,,,,2.0,400000000.0,40000.0,1599538.46153846,400000000.0,9600000.0,,,,,,,,403397057.4548908,409600000.0,3397057.4548907904,40000.0,,processing capacity,6202942.545109212,1.0153767669606832,0.9848560973019794,0.015143902698020538,0.008293597301979469,10084.92643637227,10240.0,0,0
Rice Miller,Tasikmalaya,3,Rice Miller Data,92,,,3595037.98670466,,,,,,1.0,400000000.0,52000.0,1599538.46153846,520000000.0,41600000.0,,,,,,,,405194576.4482431,561600000.0,5194576.448243121,52000.0,,processing capacity,156405423.55175692,1.3860007824456533,0.721500314188467,0.27849968581153295,0.009249601937754844,7792.203393235444,10800.0,0,0
Rice Miller,Tasikmalaya,4,Rice Miller Data,93,,,1797518.99335233,,,,,,1.0,300000000.0,30000.0,6000000.0,300000000.0,31200000.0,,,,,,,,307797518.99335235,331200000.0,7797518.99335233,30000.0,,processing capacity,23402481.006647646,1.076032065116006,0.9293403351248561,0.07065966487514386,0.023543233675580706,10259.917299778412,11040.0,0,0
Rice Miller,Tasikmalaya,5,Rice Miller Data,94,,,1797518.99335233,,,,,,1.0,300000000.0,35000.0,6000000.0,350000000.0,31200000.0,,,,,,,,307797518.99335235,381200000.0,7797518.99335233,35000.0,,processing capacity,73402481.00664765,1.2384765193907654,0.8074436489857092,0.19255635101429078,0.02045519148308586,8794.214828381495,10891.42857142857,0,0
Rice Miller,Tasikmalaya,6,Rice Miller Data,95,,,1797518.99335233,,,,,,2.0,300000000.0,30000.0,6000000.0,300000000.0,9600000.0,,,,,,,,307797518.99335235,309600000.0,7797518.99335233,30000.0,,processing capacity,1802481.0066476464,1.00585606086931,0.9941780329242647,0.005821967075735292,0.02518578486224913,10259.917299778412,10320.0,0,0
Rice Miller,Tasikmalaya,7,Rice Miller Data,96,,,5392556.98005699,,,,,,2.0,200000000.0,23000.0,2000000.0,222555586.84644702,9600000.0,,,,,,,,207392556.980057,232155586.84644702,7392556.98005699,23000.0,,processing capacity,24763029.86639002,1.1194017289095444,0.8933343358100236,0.1066656641899764,0.03184311469939595,9017.067694785086,10093.721167236827,0,0
Rice Miller,Tasikmalaya,8,Rice Miller Data,97,,,1797518.99335233,,,,,,1.0,125000000.0,12000.0,1250000.0,120000000.0,4800000.0,,,,,,,,128047518.99335232,124800000.0,3047518.9933523303,12000.0,,processing capacity,-3247518.993352324,0.974638173243162,1.0260217868057078,-0.02602178680570772,0.024419222703143673,10670.62658277936,10400.0,1,1
Rice Miller,Tasikmalaya,9,Rice Miller Data,98,,,1797518.99335233,,,,,,1.0,120000000.0,14000.0,1200000.0,140000000.0,4800000.0,,,,,,,,122997518.99335232,144800000.0,2997518.9933523303,14000.0,,processing capacity,21802481.006647676,1.1772595186072496,0.8494303797883448,0.15056962021165524,0.02070109802038902,8785.537070953738,10342.857142857143,0,0
Rice Miller,Tasikmalaya,10,Rice Miller Data,99,,,1797518.99335233,,,,,,1.0,60000000.0,7200.0,600000.0,72000000.0,4800000.0,,,,,,,,62397518.99335233,76800000.0,2397518.9933523303,7200.0,,processing capacity,14402481.006647669,1.2308181677573122,0.8124676952259419,0.1875323047740582,0.0312176952259418,8666.322082410046,10666.666666666666,0,0
Rice Miller,Tasikmalaya,11,Rice Miller Data,100,,,8987594.96676165,,,,,,2.0,56000000.0,6000.0,1200000.0,60000000.0,5000000.0,,,,,,,,66187594.96676165,65000000.0,10187594.96676165,6000.0,,processing capacity,-1187594.9667616487,0.9820571367284453,1.0182706917963331,-0.018270691796333057,0.15673223025787156,11031.265827793608,10833.333333333334,1,1
Rice Miller,Tasikmalaya,12,Rice Miller Data,101,,,7000000.0,,,,,,2.0,55000000.0,6000.0,2500000.0,59400000.0,5200000.0,,,,,,,,64500000.0,64600000.0,9500000.0,6000.0,,processing capacity,100000.0,1.0015503875968992,0.9984520123839009,0.0015479876160990713,0.14705882352941177,10750.0,10766.666666666666,0,0
Rice Miller,Tasikmalaya,13,Rice Miller Data,102,,,4200000.0,,,,,,1.0,42500000.0,5800.0,280000.0,63800000.0,1000000.0,,,,,,,,46980000.0,64800000.0,4480000.0,5800.0,,processing capacity,17820000.0,1.3793103448275863,0.725,0.275,0.0691358024691358,8100.0,11172.413793103447,0,0
Rice Miller,Tasikmalaya,14,Rice Miller Data,103,,,3000000.0,,,,,,1.0,37500000.0,4500.0,1599538.46153846,43543484.3830005,3900000.0,,,,,,,,42099538.461538464,47443484.3830005,4599538.46153846,4500.0,,processing capacity,5343945.921462037,1.1269359740450406,0.8873618581990823,0.11263814180091775,0.09694773732062822,9355.452991452992,10542.996529555667,0,0
Rice Miller,Tasikmalaya,15,Rice Miller Data,104,,,2400000.0,,,,,,1.0,34500000.0,3800.0,500000.0,41040000.0,3900000.0,,,,,,,,37400000.0,44940000.0,2900000.0,3800.0,,processing capacity,7540000.0,1.2016042780748664,0.8322207387627948,0.16777926123720516,0.06453048509123276,9842.105263157895,11826.315789473685,0,0
Rice Miller,Tasikmalaya,16,Rice Miller Data,105,,,7190075.97340932,,,,,,1.0,25000000.0,3000.0,500000.0,29028989.588667,2600000.0,,,,,,,,32690075.97340932,31628989.588667,7690075.97340932,3000.0,,processing capacity,-1061086.3847423196,0.9675410242054676,1.033547906478888,-0.0335479064788879,0.24313378560043394,10896.69199113644,10542.996529555667,1,1
Rice Miller,Tasikmalaya,17,Rice Miller Data,106,,,3595037.98670466,,,,,,1.0,28500000.0,3000.0,250000.0,29700000.0,2600000.0,,,,,,,,32345037.98670466,32300000.0,3845037.98670466,3000.0,,processing capacity,-45037.98670465872,0.998607576632831,1.001394364913457,-0.0013943649134569261,0.11904142373698638,10781.679328901553,10766.666666666666,1,1
Rice Miller,Tasikmalaya,18,Rice Miller Data,107,,,1800000.0,,,,,,1.0,23280000.0,2550.0,180000.0,27540000.0,2522000.0,,,,,,,,25260000.0,30062000.0,1980000.0,2550.0,,processing capacity,4802000.0,1.1901029295328582,0.8402634555252478,0.1597365444747522,0.0658638813119553,9905.882352941177,11789.019607843138,0,0
Rice Miller,Tasikmalaya,19,Rice Miller Data,108,,,3000000.0,,,,,,1.0,21600000.0,2500.0,450000.0,24500000.0,2340000.0,,,,,,,,25050000.0,26840000.0,3450000.0,2500.0,,processing capacity,1790000.0,1.0714570858283432,0.9333084947839047,0.06669150521609538,0.12853949329359166,10020.0,10736.0,0,0
Rice Miller,Tasikmalaya,20,Rice Miller Data,109,,,1797518.99335233,,,,,,1.0,22400000.0,2500.0,700000.0,24190824.657222502,1500000.0,,,,,,,,24897518.99335233,25690824.657222502,2497518.9933523303,2500.0,,processing capacity,793305.6638701707,1.031862839991486,0.9691210510190008,0.030878948980999233,0.09721443459582364,9959.007597340933,10276.329862889,0,0
Rice Miller,Tasikmalaya,21,Rice Miller Data,110,,,1200000.0,,,,,,1.0,15680000.0,1600.0,200000.0,17440000.0,1800000.0,,,,,,,,17080000.0,19240000.0,1400000.0,1600.0,,processing capacity,2160000.0,1.126463700234192,0.8877338877338877,0.11226611226611227,0.07276507276507277,10675.0,12025.0,0,0
Rice Miller,Tasikmalaya,22,Rice Miller Data,111,,,1800000.0,,,,,,1.0,14000000.0,1500.0,350000.0,15000000.0,1456000.0,,,,,,,,16150000.0,16456000.0,2150000.0,1500.0,,processing capacity,306000.0,1.0189473684210526,0.981404958677686,0.01859504132231405,0.13065143412736996,10766.666666666666,10970.666666666666,0,0
Rice Miller,Tasikmalaya,23,Rice Miller Data,112,,,5392556.98005699,,,,,,1.0,12000000.0,2000.0,500000.0,21000000.0,1300000.0,,,,,,,,17892556.98005699,22300000.0,5892556.98005699,2000.0,,processing capacity,4407443.01994301,1.246328293091677,0.8023568152491923,0.19764318475080764,0.26424022332094127,8946.278490028495,11150.0,0,0
Rice Miller,Tasikmalaya,24,Rice Miller Data,113,,,2400000.0,,,,,,1.0,12100000.0,1500.0,350000.0,15750000.0,1200000.0,,,,,,,,14850000.0,16950000.0,2750000.0,1500.0,,processing capacity,2100000.0,1.1414141414141414,0.8761061946902655,0.12389380530973451,0.16224188790560473,9900.0,11300.0,0,0
Rice Miller,Tasikmalaya,25,Rice Miller Data,114,,,8950146.65440015,,,,,,1.0,9000000.0,1000.0,1599538.46153846,9000000.0,1040000.0,,,,,,,,19549685.115938608,10040000.0,10549685.11593861,1000.0,,processing capacity,-9509685.115938608,0.5135632589710878,1.947179792424164,-0.9471797924241641,1.0507654497946821,19549.685115938606,10040.0,1,1
Rice Miller,Tasikmalaya,26,Rice Miller Data,115,,,2500000.0,,,,,,1.0,8099999.999999997,1300.0,500000.0,12579228.821755702,884000.0,,,,,,,,11099999.999999996,13463228.821755702,3000000.0,1300.0,,processing capacity,2363228.8217557054,1.212903497455469,0.8244679004536504,0.17553209954634963,0.22282916228477045,8538.461538461535,10356.329862889,0,0
Rice Miller,Tasikmalaya,27,Rice Miller Data,116,,,1797518.99335233,,,,,,1.0,8550000.0,700.0,250000.0,6440000.0,780000.0,,,,,,,,10597518.99335233,7220000.0,2047518.99335233,700.0,,processing capacity,-3377518.9933523294,0.681291536682218,1.4678004145917354,-0.4678004145917354,0.283589888275946,15139.312847646184,10314.285714285714,1,1
Rice Miller,Tasikmalaya,28,Rice Miller Data,117,,,8950146.65440015,,,,,,1.0,7500000.0,800.0,300000.0,8640000.0,780000.0,,,,,,,,16750146.65440015,9420000.0,9250146.65440015,800.0,,processing capacity,-7330146.654400149,0.5623831357634967,1.778147203227192,-0.7781472032271921,0.9819688592781475,20937.683318000185,11775.0,1,1
Rice Miller,Tasikmalaya,29,Rice Miller Data,118,,,2000000.0,,,,,,1.0,3000000.0,300.0,300000.0,2902898.9588667,312000.0,,,,,,,,5300000.0,3214898.9588667,2300000.0,300.0,,processing capacity,-2085101.0411333,0.6065847092201321,1.6485743619974698,-0.6485743619974698,0.715419062753619,17666.666666666668,10716.329862889,1,1
Middlemen,Garut,1,Middlemen Data,2,,,500000.0,,,,,,,,,300000.0,,,700.0,6300000.0,1000000.0,6300000.0,5.0,5.0,,8100000.0,6300000.0,1800000.0,700.0,5.0,aggregation and trading,-1800000.0,0.7777777777777778,1.2857142857142858,-0.2857142857142857,0.2857142857142857,11571.42857142857,9000.0,1,1
Middlemen,Garut,2,Middlemen Data,3,,,1000000.0,,,,,,,,,300000.0,,,700.0,6300000.0,1000000.0,6300000.0,5.0,5.0,,8600000.0,6300000.0,2300000.0,700.0,5.0,aggregation and trading,-2300000.0,0.7325581395348837,1.3650793650793651,-0.36507936507936506,0.36507936507936506,12285.714285714286,9000.0,1,1
Middlemen,Garut,3,Middlemen Data,4,,,5035346.79825165,,,,,,,,,1200000.0,,,1000.0,10000000.0,3200000.0,7040000.0,5.0,5.0,,19435346.79825165,7040000.0,9435346.798251651,1000.0,5.0,aggregation and trading,-12395346.798251651,0.36222662106720416,2.7607026702062005,-1.7607026702062005,1.3402481247516551,19435.346798251652,7040.0,1,1
Middlemen,Garut,4,Middlemen Data,5,,,6400000.0,,,,,,,,,180000.0,,,900.0,9000000.0,1100000.0,7920000.0,20.0,10.0,,16680000.0,7920000.0,7680000.0,900.0,15.0,aggregation and trading,-8760000.0,0.4748201438848921,2.106060606060606,-1.106060606060606,0.9696969696969697,18533.333333333332,8800.0,1,1
Middlemen,Garut,5,Middlemen Data,6,,,2400000.0,,,,,,,,,300000.0,,,900.0,7470000.0,1500000.0,8100000.0,5.0,5.0,,11670000.0,8100000.0,4200000.0,900.0,5.0,aggregation and trading,-3570000.0,0.6940874035989717,1.4407407407407407,-0.44074074074074077,0.5185185185185185,12966.666666666666,9000.0,1,1
Middlemen,Garut,6,Middlemen Data,7,,,2400000.0,,,,,,,,,300888.0,,,900.0,7470000.0,1500000.0,8100000.0,5.0,5.0,,11670888.0,8100000.0,4200888.0,900.0,5.0,aggregation and trading,-3570888.0,0.6940345927405009,1.4408503703703703,-0.4408503703703704,0.5186281481481482,12967.653333333334,9000.0,1,1
Middlemen,Garut,7,Middlemen Data,8,,,1600000.0,,,,,,,,,300000.0,,,1700.0,17000000.0,1500000.0,13200000.0,5.0,5.0,,20400000.0,13200000.0,3400000.0,1700.0,5.0,aggregation and trading,-7200000.0,0.6470588235294118,1.5454545454545454,-0.5454545454545454,0.25757575757575757,12000.0,7764.705882352941,1,1
Middlemen,Garut,8,Middlemen Data,9,,,7500000.0,,,,,,,,,250000.0,,,1800.0,18000000.0,3200000.0,15840000.0,5.0,2.0,,28950000.0,15840000.0,10950000.0,1800.0,3.5,aggregation and trading,-13110000.0,0.5471502590673575,1.8276515151515151,-0.8276515151515151,0.6912878787878788,16083.333333333334,8800.0,1,1
Middlemen,Garut,9,Middlemen Data,10,,,1600000.0,,,,,,,,,300000.0,,,1800.0,18000000.0,500000.0,15840000.0,5.0,5.0,,20400000.0,15840000.0,2400000.0,1800.0,5.0,aggregation and trading,-4560000.0,0.7764705882352941,1.2878787878787878,-0.2878787878787879,0.15151515151515152,11333.333333333334,8800.0,1,1
Middlemen,Garut,10,Middlemen Data,11,,,6400000.0,,,,,,,,,300000.0,,,1800.0,18000000.0,500000.0,15840000.0,5.0,2.0,,25200000.0,15840000.0,7200000.0,1800.0,3.5,aggregation and trading,-9360000.0,0.6285714285714286,1.5909090909090908,-0.5909090909090909,0.45454545454545453,14000.0,8800.0,1,1
Middlemen,Garut,11,Middlemen Data,12,,,12800000.0,,,,,,,,,300000.0,,,1800.0,18000000.0,3200000.0,15840000.0,5.0,3.0,,34300000.0,15840000.0,16300000.0,1800.0,4.0,aggregation and trading,-18460000.0,0.4618075801749271,2.16540404040404,-1.1654040404040404,1.029040404040404,19055.555555555555,8800.0,1,1
Middlemen,Garut,12,Middlemen Data,13,,,10000000.0,,,,,,,,,250000.0,,,3000.0,30000000.0,3200000.0,24640000.0,10.0,5.0,,43450000.0,24640000.0,13450000.0,3000.0,7.5,aggregation and trading,-18810000.0,0.5670886075949367,1.7633928571428572,-0.7633928571428571,0.5458603896103896,14483.333333333334,8213.333333333334,1,1
Middlemen,Garut,13,Middlemen Data,14,,,3200000.0,,,,,,,,,600000.0,,,3300.0,33000000.0,1500000.0,29040000.0,5.0,5.0,,38300000.0,29040000.0,5300000.0,3300.0,5.0,aggregation and trading,-9260000.0,0.7582245430809399,1.3188705234159779,-0.31887052341597794,0.1825068870523416,11606.060606060606,8800.0,1,1
Middlemen,Garut,14,Middlemen Data,15,,,4800000.0,,,,,,,,,800000.0,,,3600.0,34200000.0,3200000.0,31680000.0,5.0,5.0,,43000000.0,31680000.0,8800000.0,3600.0,5.0,aggregation and trading,-11320000.0,0.7367441860465116,1.3573232323232323,-0.3573232323232323,0.2777777777777778,11944.444444444445,8800.0,1,1
Middlemen,Garut,15,Middlemen Data,16,,,10000000.0,,,,,,,,,600000.0,,,3600.0,36000000.0,3200000.0,31680000.0,5.0,2.0,,49800000.0,31680000.0,13800000.0,3600.0,3.5,aggregation and trading,-18120000.0,0.636144578313253,1.571969696969697,-0.571969696969697,0.4356060606060606,13833.333333333334,8800.0,1,1
Middlemen,Garut,16,Middlemen Data,17,,,6400000.0,,,,,,,,,700000.0,,,4200.0,39900000.0,3200000.0,36960000.0,5.0,5.0,,50200000.0,36960000.0,10300000.0,4200.0,5.0,aggregation and trading,-13240000.0,0.7362549800796813,1.3582251082251082,-0.3582251082251082,0.2786796536796537,11952.380952380952,8800.0,1,1
Middlemen,Garut,17,Middlemen Data,18,,,4800000.0,,,,,,,,,800000.0,,,4800.0,48000000.0,2500000.0,42240000.0,5.0,5.0,,56100000.0,42240000.0,8100000.0,4800.0,5.0,aggregation and trading,-13860000.0,0.7529411764705882,1.328125,-0.328125,0.19176136363636365,11687.5,8800.0,1,1
Middlemen,Garut,18,Middlemen Data,19,,,1800000.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,,89500000.0,88000000.0,6500000.0,10000.0,0.0,aggregation and trading,-1500000.0,0.9832402234636871,1.0170454545454546,-0.017045454545454544,0.07386363636363637,8950.0,8800.0,1,1
Middlemen,Garut,19,Middlemen Data,20,,,2014138.71930066,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,10.0,10.0,,89714138.71930066,88000000.0,6714138.71930066,10000.0,10.0,aggregation and trading,-1714138.7193006575,0.9808933269184705,1.019478849082962,-0.01947884908296202,0.07629703090114387,8971.413871930066,8800.0,1,1
Middlemen,Garut,20,Middlemen Data,21,,,2100000.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,,89800000.0,88000000.0,6800000.0,10000.0,0.0,aggregation and trading,-1800000.0,0.9799554565701559,1.0204545454545455,-0.020454545454545454,0.07727272727272727,8980.0,8800.0,1,1
Middlemen,Garut,21,Middlemen Data,22,,,600000.0,,,,,,,,,100000.0,,,10000.0,83000000.0,3200000.0,88000000.0,5.0,5.0,,86900000.0,88000000.0,3900000.0,10000.0,5.0,aggregation and trading,1100000.0,1.0126582278481013,0.9875,0.0125,0.04431818181818182,8690.0,8800.0,0,0
Middlemen,Garut,22,Middlemen Data,23,,,1800000.0,,,,,,,,,8000000.0,,,10000.0,83000000.0,1000000.0,88000000.0,5.0,5.0,,93800000.0,88000000.0,10800000.0,10000.0,5.0,aggregation and trading,-5800000.0,0.9381663113006397,1.065909090909091,-0.0659090909090909,0.12272727272727273,9380.0,8800.0,1,1
Middlemen,Garut,23,Middlemen Data,24,,,5035346.79825165,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,5.0,5.0,,92735346.79825164,88000000.0,9735346.798251651,10000.0,5.0,aggregation and trading,-4735346.798251644,0.9489369807549917,1.0538107590710415,-0.05381075907104141,0.11062894088922332,9273.534679825165,8800.0,1,1
Middlemen,Garut,24,Middlemen Data,25,,,500000.0,,,,,,,,,50000.0,,,10000.0,83000000.0,3200000.0,88000000.0,5.0,5.0,,86750000.0,88000000.0,3750000.0,10000.0,5.0,aggregation and trading,1250000.0,1.0144092219020173,0.9857954545454546,0.014204545454545454,0.04261363636363636,8675.0,8800.0,0,0
Middlemen,Indramayu,1,Middlemen Data,29,,,1500000.0,,,,,,,,,2000000.0,,,9000.0,49500000.0,300000.0,66000000.0,0.0,0.0,,53300000.0,66000000.0,3800000.0,9000.0,0.0,aggregation and trading,12700000.0,1.2382739212007505,0.8075757575757576,0.19242424242424241,0.05757575757575758,5922.222222222223,7333.333333333333,0,0
Middlemen,Indramayu,2,Middlemen Data,30,,,5035345.0,,,,,,,,,2000000.0,,,7500.0,62250000.0,3200000.0,66000000.0,0.0,0.0,,72485345.0,66000000.0,10235345.0,7500.0,0.0,aggregation and trading,-6485345.0,0.9105288800101593,1.098262803030303,-0.09826280303030303,0.15508098484848484,9664.712666666666,8800.0,1,1
Middlemen,Indramayu,3,Middlemen Data,31,,,15106035.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,,102806035.0,88000000.0,19806035.0,10000.0,0.0,aggregation and trading,-14806035.0,0.8559808769981256,1.1682503977272727,-0.16825039772727274,0.22506857954545453,10280.6035,8800.0,1,1
Middlemen,Indramayu,4,Middlemen Data,32,,,12084828.0,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,,99784828.0,88000000.0,16784828.0,10000.0,0.0,aggregation and trading,-11784828.0,0.8818975966967644,1.1339185,-0.1339185,0.19073668181818182,9978.4828,8800.0,1,1
Middlemen,Indramayu,5,Middlemen Data,33,,,7049485.517552311,,,,,,,,,1500000.0,,,10000.0,83000000.0,3200000.0,88000000.0,0.0,0.0,,94749485.51755232,88000000.0,11749485.51755231,10000.0,0.0,aggregation and trading,-6749485.517552316,0.9287649375541783,1.0766986990630945,-0.0766986990630945,0.13351688088127625,9474.948551755231,8800.0,1,1
